id,name,team,position,minutes,goals_scored,assists,goals_conceded,clean_sheets,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,starts,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,total_points,season
19,Emile Smith Rowe,Fulham,MID,357,2,1,3,2,0,0,,0,0,,,5,,1.33,0.72,,3.86,110.0,61.5,83.0,,30.0,2024-25
191,Joachim Andersen,Fulham,DEF,270,0,0,4,0,0,0,,1,0,,,0,,0.11,0.04,,3.89,67.8,15.0,27.0,,4.0,2024-25
239,Adama Traoré,Fulham,MID,398,1,2,4,1,0,0,,2,0,,,3,,1.12,1.42,,4.36,116.2,137.6,128.0,,23.0,2024-25
240,Andreas Hoelgebaum Pereira,Fulham,MID,412,0,0,4,1,0,0,,2,0,,,0,,0.33,1.12,,3.46,47.6,271.1,42.0,,9.0,2024-25
241,Calvin Bassey,Fulham,DEF,450,0,0,5,0,0,0,,1,0,,,0,,0.18,0.03,,5.79,71.0,4.4,14.0,,9.0,2024-25
242,Steven Benda,Fulham,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
243,Tom Cairney,Fulham,MID,67,0,0,2,0,0,0,,2,0,,,0,,0.0,0.18,,1.63,12.0,28.0,4.0,,2.0,2024-25
244,Timothy Castagne,Fulham,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
245,Issa Diop,Fulham,DEF,276,0,0,3,0,0,0,,0,0,,,0,,0.17,0.02,,3.79,50.8,12.3,13.0,,7.0,2024-25
246,Luke Harris,Fulham,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
247,Alex Iwobi,Fulham,MID,421,1,1,4,1,0,0,,0,0,,,3,,0.67,0.96,,5.36,110.2,136.4,123.0,,22.0,2024-25
248,Bernd Leno,Fulham,GKP,450,0,0,5,0,16,0,,1,0,,,0,,0.0,0.0,,5.79,127.2,0.0,0.0,,13.0,2024-25
249,Saša Lukić,Fulham,MID,376,0,0,3,1,0,0,,3,0,,,0,,0.0,0.13,,3.27,47.2,38.6,2.0,,7.0,2024-25
250,Kevin Mbabu,Fulham,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
251,Rodrigo Muniz Carvalho,Fulham,FWD,267,0,1,3,1,0,0,,0,0,,,0,,1.19,0.03,,3.02,37.2,52.1,143.0,,11.0,2024-25
252,Raúl Jiménez,Fulham,FWD,178,2,0,2,1,0,0,,0,0,,,3,,0.79,0.05,,2.77,86.0,27.7,136.0,,18.0,2024-25
253,Tim Ream,Fulham,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
254,Harrison Reed,Fulham,MID,35,0,0,1,0,0,0,,1,0,,,0,,0.0,0.09,,2.34,6.4,16.2,6.0,,4.0,2024-25
255,Antonee Robinson,Fulham,DEF,450,0,2,5,0,0,0,,1,0,,,2,,0.07,0.38,,5.79,146.6,88.5,10.0,,17.0,2024-25
256,Jay Stansfield,Fulham,FWD,1,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.67,0.0,0.0,0.0,,1.0,2024-25
257,Kenny Tete,Fulham,DEF,450,0,0,5,0,0,0,,1,0,,,0,,0.7,0.07,,5.79,54.2,28.5,55.0,,9.0,2024-25
258,Carlos Vinícius Alves Morais,Fulham,FWD,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
259,Harry Wilson,Fulham,MID,36,0,0,1,0,0,0,,1,0,,,0,,0.0,0.02,,1.23,0.2,5.2,12.0,,2.0,2024-25
579,Ryan Sessegnon,Fulham,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
586,Jorge Cuenca Barreno,Fulham,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
604,Josh King,Fulham,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
605,Martial Godo,Fulham,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
622,Sander Berge,Fulham,MID,87,0,0,2,0,0,0,,0,0,,,0,,0.0,0.02,,1.85,21.2,43.5,4.0,,3.0,2024-25
260,Ali Al-Hamadi,Ipswich,FWD,32,0,0,1,0,0,0,,2,0,,,0,,0.0,0.02,,0.66,4.0,11.5,4.0,,1.0,2024-25
261,Elkan Baggott,Ipswich,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
262,Nathan Broadhead,Ipswich,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
263,Cameron Burgess,Ipswich,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
264,Wes Burns,Ipswich,MID,187,0,0,1,0,0,0,,1,0,,,0,,0.0,0.39,,3.81,12.4,33.0,8.0,,3.0,2024-25
265,Conor Chaplin,Ipswich,MID,89,0,0,1,0,0,0,,0,0,,,0,,0.0,0.02,,2.07,8.0,6.3,2.0,,6.0,2024-25
266,Harry Clarke,Ipswich,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
267,Leif Davis,Ipswich,DEF,450,0,1,8,1,0,0,,0,0,,,2,,0.26,0.54,,11.09,86.4,101.8,32.0,,16.0,2024-25
268,Liam Delap,Ipswich,FWD,365,1,0,7,0,0,0,,1,0,,,1,,0.47,0.04,,9.62,46.2,38.7,58.0,,13.0,2024-25
269,George Edmundson,Ipswich,DEF,1,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,2024-25
270,Jacob Greaves,Ipswich,DEF,450,0,0,8,1,0,0,,0,0,,,0,,0.15,0.01,,11.09,113.2,2.8,46.0,,11.0,2024-25
271,Marcus Myers-Harness,Ipswich,MID,43,0,0,2,0,0,0,,0,0,,,0,,0.0,0.05,,1.36,9.4,1.9,6.0,,2.0,2024-25
272,George Hirst,Ipswich,FWD,48,0,0,0,0,0,0,,0,0,,,0,,0.5,0.01,,0.81,2.4,11.6,41.0,,2.0,2024-25
273,Cameron Humphreys,Ipswich,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
274,Omari Giraud-Hutchinson,Ipswich,MID,442,0,0,8,1,0,0,,3,0,,,0,,0.39,0.25,,10.84,41.6,57.7,59.0,,8.0,2024-25
275,Ben Johnson,Ipswich,DEF,131,0,1,6,0,0,0,,0,0,,,0,,0.0,0.2,,5.64,43.2,17.9,0.0,,4.0,2024-25
276,Freddie Ladapo,Ipswich,FWD,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
277,Massimo Luongo,Ipswich,MID,141,0,0,4,0,0,0,,0,0,,,0,,0.0,0.0,,4.9,23.8,4.0,0.0,,5.0,2024-25
278,Sam Morsy,Ipswich,MID,443,1,0,8,1,0,0,,3,0,,,2,,0.11,0.46,,10.84,115.2,56.6,11.0,,15.0,2024-25
279,Corrie Ndaba,Ipswich,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
280,Cieran Slicker,Ipswich,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
281,Jack Taylor,Ipswich,MID,72,0,0,2,0,0,0,,1,0,,,0,,0.02,0.01,,1.75,12.8,5.2,2.0,,2.0,2024-25
282,Axel Tuanzebe,Ipswich,DEF,422,0,0,8,1,0,0,,0,0,,,0,,0.07,0.04,,10.4,97.0,42.2,8.0,,11.0,2024-25
283,Christian Walton,Ipswich,GKP,90,0,0,2,0,3,0,,0,0,,,0,,0.0,0.0,,2.65,28.2,0.0,0.0,,2.0,2024-25
284,Luke Woolfenden,Ipswich,DEF,270,0,0,7,0,0,0,,1,0,,,0,,0.03,0.0,,6.94,58.2,1.3,6.0,,2.0,2024-25
359,Kalvin Phillips,Ipswich,MID,159,0,0,1,1,0,0,,1,0,,,0,,0.0,0.04,,2.53,20.4,19.6,0.0,,4.0,2024-25
568,Arijanet Muric,Ipswich,GKP,360,0,0,6,1,12,0,,0,0,,,3,,0.0,0.0,,8.44,95.6,0.0,0.0,,16.0,2024-25
583,Conor Townsend,Ipswich,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
611,Sam Szmodics,Ipswich,MID,285,1,0,5,0,0,0,,1,0,,,0,,0.99,0.03,,8.01,40.6,15.7,41.0,,12.0,2024-25
619,Jens Cajuste,Ipswich,MID,80,0,0,1,0,0,0,,0,0,,,0,,0.02,0.02,,2.18,8.4,25.0,1.0,,3.0,2024-25
630,Dara O'Shea,Ipswich,DEF,180,0,0,1,1,0,0,,1,0,,,1,,0.12,0.01,,4.15,67.4,0.8,28.0,,8.0,2024-25
631,Jack Clarke,Ipswich,MID,69,0,0,0,0,0,0,,0,0,,,0,,0.11,0.21,,0.87,7.4,16.3,11.0,,3.0,2024-25
632,Chiedozie Ogbene,Ipswich,MID,118,0,0,1,0,0,0,,0,0,,,0,,0.0,0.02,,1.39,14.0,17.0,10.0,,3.0,2024-25
117,Facundo Buonanotte,Leicester,MID,204,1,1,3,0,0,0,,1,0,,,0,,0.21,0.39,,3.03,71.2,67.0,25.0,,13.0,2024-25
192,Jordan Ayew,Leicester,MID,285,0,0,6,0,0,0,,2,0,,,0,,0.78,0.11,,5.29,19.0,54.0,49.0,,6.0,2024-25
198,Odsonne Edouard,Leicester,FWD,122,0,0,2,0,0,0,,0,0,,,0,,0.39,0.07,,2.2,3.0,23.5,40.0,,4.0,2024-25
285,Boubakary Soumaré,Leicester,MID,11,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.25,0.2,0.3,0.0,,1.0,2024-25
286,Tom Cannon,Leicester,FWD,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
287,Hamza Choudhury,Leicester,MID,14,0,0,1,0,0,0,,0,0,,,0,,0.0,0.0,,1.03,3.0,0.0,0.0,,1.0,2024-25
288,Conor Coady,Leicester,DEF,7,0,0,1,0,0,0,,1,0,,,0,,0.0,0.0,,0.99,2.0,0.0,0.0,,0.0,2024-25
289,Patson Daka,Leicester,FWD,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
290,Bobby De Cordova-Reid,Leicester,MID,148,0,0,2,0,0,0,,0,0,,,0,,0.08,0.04,,2.61,8.6,3.6,11.0,,5.0,2024-25
291,Wout Faes,Leicester,DEF,450,1,0,8,0,0,0,,1,0,,,0,,0.39,0.07,,8.21,155.4,3.5,52.0,,12.0,2024-25
292,Michael Golding,Leicester,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
293,Mads Hermansen,Leicester,GKP,450,0,0,8,0,18,0,,0,0,,,0,,0.0,0.0,,8.21,165.2,0.2,0.0,,11.0,2024-25
294,Daniel Iversen,Leicester,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
295,James Justin,Leicester,DEF,450,0,0,8,0,0,0,,0,0,,,0,,0.19,0.04,,8.21,79.0,28.4,12.0,,7.0,2024-25
296,Victor Kristiansen,Leicester,DEF,444,0,0,8,0,0,0,,1,0,,,0,,0.0,0.32,,8.21,93.8,87.2,0.0,,6.0,2024-25
297,Wanya Marçal-Madivádua,Leicester,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
298,Stephy Mavididi,Leicester,MID,213,2,0,2,0,0,0,,0,0,,,3,,0.7,0.91,,2.77,95.4,46.7,82.0,,20.0,2024-25
299,Kasey McAteer,Leicester,MID,10,0,0,0,0,0,0,,0,0,,,0,,0.02,0.0,,0.2,5.2,0.5,6.0,,3.0,2024-25
300,Wilfred Ndidi,Leicester,MID,433,0,3,7,0,0,0,,1,0,,,1,,0.24,0.86,,7.17,125.8,82.4,80.0,,19.0,2024-25
301,Caleb Okoli,Leicester,DEF,270,0,0,5,0,0,0,,1,0,,,0,,0.14,0.01,,5.19,70.2,2.1,24.0,,3.0,2024-25
302,Ricardo Barbosa Pereira,Leicester,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
303,Harry Souttar,Leicester,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
304,Jakub Stolarczyk,Leicester,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
305,Luke Thomas,Leicester,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
306,Jamie Vardy,Leicester,FWD,410,2,0,8,0,0,0,,1,0,,,4,,1.44,0.08,,7.84,79.0,27.7,91.0,,21.0,2024-25
307,Jannik Vestergaard,Leicester,DEF,180,0,0,3,0,0,0,,1,0,,,0,,0.01,0.0,,3.01,37.8,0.6,7.0,,2.0,2024-25
308,Danny Ward,Leicester,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
309,Harry Winks,Leicester,MID,450,0,0,8,0,0,0,,1,0,,,0,,0.02,0.43,,8.21,70.0,91.8,1.0,,9.0,2024-25
501,Oliver Skipp,Leicester,MID,176,0,0,4,0,0,0,,1,0,,,0,,0.05,0.2,,4.05,21.0,30.9,9.0,,4.0,2024-25
570,Abdul Fatawu,Leicester,MID,266,0,1,6,0,0,0,,0,0,,,3,,0.12,0.61,,5.72,67.4,39.3,42.0,,14.0,2024-25
606,Will Alves,Leicester,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
616,Ben Nelson,Leicester,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
635,Bilal El Khannouss,Leicester,MID,77,0,0,1,0,0,0,,0,0,,,0,,0.03,0.04,,0.97,7.4,26.1,2.0,,2.0,2024-25
310,Alisson Ramses Becker,Liverpool,GKP,360,0,0,1,3,9,0,,0,0,,,2,,0.0,0.0,,2.61,80.0,0.0,0.0,,23.0,2024-25
311,Trent Alexander-Arnold,Liverpool,DEF,402,0,1,1,4,0,0,,1,0,,,4,,0.18,2.0,,3.12,96.4,183.1,21.0,,32.0,2024-25
312,Stefan Bajčetić Maquieira,Liverpool,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
313,Conor Bradley,Liverpool,DEF,75,0,0,1,0,0,0,,0,0,,,0,,0.24,0.15,,0.87,17.8,6.5,52.0,,4.0,2024-25
315,Bobby Clark,Liverpool,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
316,Darwin Núñez Ribeiro,Liverpool,FWD,133,1,0,1,1,0,0,,0,0,,,0,,0.46,0.01,,1.37,51.6,17.8,48.0,,9.0,2024-25
317,Diogo Teixeira da Silva,Liverpool,MID,283,1,1,0,3,0,0,,0,0,,,0,,1.91,0.11,,1.74,55.2,32.7,122.0,,18.0,2024-25
318,Ben Doak,Liverpool,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
319,Harvey Elliott,Liverpool,MID,7,0,0,0,0,0,0,,0,0,,,0,,0.0,0.02,,0.0,0.0,2.0,2.0,,1.0,2024-25
320,Endo Wataru,Liverpool,MID,1,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,2024-25
321,Cody Gakpo,Liverpool,FWD,100,0,0,1,0,0,0,,1,0,,,0,,0.44,0.1,,1.76,11.8,35.2,27.0,,4.0,2024-25
322,Joe Gomez,Liverpool,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
323,Ryan Gravenberch,Liverpool,MID,450,0,0,1,4,0,0,,2,0,,,0,,0.06,0.65,,3.69,75.0,55.3,20.0,,12.0,2024-25
324,Curtis Jones,Liverpool,MID,44,0,0,0,0,0,0,,0,0,,,0,,0.14,0.02,,0.75,12.6,1.9,5.0,,2.0,2024-25
325,Caoimhin Kelleher,Liverpool,GKP,90,0,0,0,1,7,0,,0,0,,,1,,0.0,0.0,,1.08,49.8,0.0,0.0,,9.0,2024-25
326,Ibrahima Konaté,Liverpool,DEF,389,0,1,1,3,0,0,,1,0,,,1,,0.23,0.07,,3.2,114.2,27.0,25.0,,24.0,2024-25
327,Luis Díaz,Liverpool,MID,357,5,1,0,5,0,0,,0,0,,,8,,2.63,0.68,,1.98,227.8,106.7,199.0,,51.0,2024-25
328,Mohamed Salah,Liverpool,MID,442,3,4,1,4,0,0,,0,0,,,8,,2.44,1.33,,3.69,225.8,161.0,307.0,,49.0,2024-25
329,Alexis Mac Allister,Liverpool,MID,419,0,0,0,4,0,0,,0,0,,,0,,0.19,1.04,,3.39,68.4,92.5,49.0,,13.0,2024-25
330,James McConnell,Liverpool,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
331,Tyler Morton,Liverpool,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
332,Nathaniel Phillips,Liverpool,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
333,Jarell Quansah,Liverpool,DEF,45,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.31,15.8,0.5,0.0,,1.0,2024-25
334,Rhys Williams,Liverpool,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
335,Andrew Robertson,Liverpool,DEF,414,0,0,1,4,0,0,,1,0,,,0,,0.38,0.5,,3.44,58.8,131.2,60.0,,25.0,2024-25
336,Dominik Szoboszlai,Liverpool,MID,420,0,2,1,4,0,0,,2,0,,,1,,0.44,0.9,,3.15,61.8,157.7,52.0,,19.0,2024-25
337,Konstantinos Tsimikas,Liverpool,DEF,33,0,0,0,0,0,0,,0,0,,,0,,0.0,0.01,,0.26,6.6,2.1,0.0,,3.0,2024-25
339,Virgil van Dijk,Liverpool,DEF,450,0,0,1,4,0,0,,1,0,,,1,,0.16,0.07,,3.69,106.4,16.5,35.0,,26.0,2024-25
636,Federico Chiesa,Liverpool,MID,18,0,0,0,0,0,0,,0,0,,,0,,0.16,0.08,,0.55,0.2,0.9,15.0,,1.0,2024-25
660,Vítezslav Jaros,Liverpool,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
340,Manuel Akanji,Man City,DEF,450,0,0,5,1,0,0,,1,0,,,0,,0.03,0.59,,3.64,96.8,109.1,10.0,,12.0,2024-25
341,Nathan Aké,Man City,DEF,2,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.09,3.4,0.5,0.0,,1.0,2024-25
342,Bernardo Veiga de Carvalho e Silva,Man City,MID,366,0,2,4,1,0,0,,1,0,,,2,,0.59,1.02,,2.72,66.6,165.7,110.0,,17.0,2024-25
343,Oscar Bobb,Man City,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
344,Scott Carson,Man City,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
345,Kevin De Bruyne,Man City,MID,356,1,1,3,1,0,0,,1,0,,,2,,1.21,2.17,,2.9,98.8,246.8,82.0,,18.0,2024-25
346,Jérémy Doku,Man City,MID,296,0,0,4,1,0,0,,0,0,,,0,,0.23,0.82,,2.19,43.2,106.2,67.0,,9.0,2024-25
347,Ederson Santana de Moraes,Man City,GKP,450,0,1,5,1,11,0,,1,0,,,2,,0.0,0.01,,3.64,109.4,10.0,0.0,,19.0,2024-25
348,Phil Foden,Man City,MID,65,0,0,0,0,0,0,,0,0,,,0,,0.07,0.25,,0.78,10.4,18.6,14.0,,2.0,2024-25
349,Jack Grealish,Man City,MID,185,0,0,2,0,0,0,,1,0,,,0,,0.48,0.49,,1.49,26.4,81.4,74.0,,5.0,2024-25
350,Joško Gvardiol,Man City,DEF,402,0,0,4,1,0,0,,0,0,,,1,,0.21,0.74,,2.63,84.2,49.6,86.0,,13.0,2024-25
351,Erling Haaland,Man City,FWD,449,10,0,5,1,0,0,,1,0,,,14,,5.69,0.18,,3.64,354.8,17.0,386.0,,63.0,2024-25
352,Julián Álvarez,Man City,FWD,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
353,João Cavaco Cancelo,Man City,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
354,Mateo Kovačić,Man City,MID,343,1,1,5,1,0,0,,1,0,,,4,,0.33,0.52,,3.6,95.6,112.2,20.0,,20.0,2024-25
355,Rico Lewis,Man City,DEF,315,0,1,3,1,0,0,,0,0,,,1,,0.62,0.18,,2.95,71.2,41.7,42.0,,15.0,2024-25
356,Matheus Luiz Nunes,Man City,MID,20,0,1,0,0,0,0,,0,0,,,0,,0.0,0.17,,0.22,24.4,15.3,6.0,,6.0,2024-25
357,James McAtee,Man City,MID,1,0,0,0,0,0,0,,0,0,,,0,,0.0,0.02,,0.0,0.2,1.0,2.0,,1.0,2024-25
358,Stefan Ortega Moreno,Man City,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
360,Rodrigo 'Rodri' Hernandez,Man City,MID,65,0,0,0,0,0,0,,0,0,,,0,,0.0,0.09,,0.04,10.8,17.1,0.0,,2.0,2024-25
361,Rúben Gato Alves Dias,Man City,DEF,366,0,0,4,1,0,0,,2,0,,,0,,0.49,0.41,,2.72,66.8,56.3,33.0,,8.0,2024-25
362,John Stones,Man City,DEF,135,1,0,1,0,0,0,,1,0,,,0,,0.34,0.05,,0.98,39.0,9.3,35.0,,9.0,2024-25
363,Kyle Walker,Man City,DEF,169,0,0,3,0,0,0,,0,0,,,0,,0.12,0.82,,1.65,36.2,72.0,21.0,,4.0,2024-25
571,Sávio 'Savinho' Moreira de Oliveira,Man City,MID,282,0,3,4,0,0,0,,1,0,,,3,,0.78,0.77,,2.15,64.8,117.5,92.0,,18.0,2024-25
607,Nico O'Reilly,Man City,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
625,Ilkay Gündogan,Man City,MID,221,0,0,3,0,0,0,,0,0,,,0,,0.27,0.51,,2.05,23.4,113.1,28.0,,6.0,2024-25
626,Issa Kaboré,Man City,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
364,Amad Diallo,Man Utd,MID,335,1,1,1,3,0,0,,1,0,,,0,,0.43,0.84,,4.12,94.8,166.0,95.0,,19.0,2024-25
365,Antony Matheus dos Santos,Man Utd,MID,1,0,0,1,0,0,0,,0,0,,,0,,0.0,0.05,,0.6,3.0,10.3,2.0,,1.0,2024-25
366,Bruno Borges Fernandes,Man Utd,MID,438,0,1,4,3,0,0,,1,0,,,0,,1.86,1.32,,5.8,78.8,113.8,98.0,,15.0,2024-25
367,Altay Bayindir,Man Utd,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
368,Carlos Henrique Casimiro,Man Utd,MID,228,0,0,4,1,0,0,,0,0,,,0,,0.26,0.57,,3.23,42.4,50.0,29.0,,7.0,2024-25
369,Diogo Dalot Teixeira,Man Utd,DEF,450,0,1,5,3,0,0,,0,0,,,6,,0.02,0.8,,6.39,100.0,86.0,11.0,,29.0,2024-25
370,Christian Eriksen,Man Utd,MID,151,0,0,0,2,0,0,,1,0,,,0,,0.0,0.71,,2.41,23.4,80.9,6.0,,6.0,2024-25
371,Jonny Evans,Man Utd,DEF,22,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.06,5.8,0.9,0.0,,2.0,2024-25
372,Alejandro Garnacho,Man Utd,MID,229,1,1,4,1,0,0,,1,0,,,0,,2.17,0.3,,3.3,70.2,66.0,91.0,,15.0,2024-25
373,Hannibal Mejbri,Man Utd,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
374,Tom Heaton,Man Utd,GKP,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
375,Rasmus Højlund,Man Utd,FWD,14,0,0,0,0,0,0,,0,0,,,0,,0.0,0.01,,0.14,0.0,0.5,4.0,,1.0,2024-25
376,Victor Lindelöf,Man Utd,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
377,Harry Maguire,Man Utd,DEF,195,0,0,1,1,0,0,,2,0,,,0,,0.04,0.02,,2.3,40.6,14.5,10.0,,8.0,2024-25
378,Kobbie Mainoo,Man Utd,MID,443,0,0,5,3,0,0,,3,0,,,0,,0.12,0.33,,6.33,49.4,29.1,15.0,,10.0,2024-25
379,Tyrell Malacia,Man Utd,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
380,Lisandro Martínez,Man Utd,DEF,436,0,0,5,3,0,0,,2,0,,,1,,0.55,0.23,,6.39,76.6,19.2,37.0,,19.0,2024-25
381,Scott McTominay,Man Utd,MID,17,0,0,1,0,0,0,,0,0,,,0,,0.07,0.0,,0.66,3.2,0.3,5.0,,2.0,2024-25
382,Mason Mount,Man Utd,MID,105,0,0,1,1,0,0,,1,0,,,0,,0.39,0.03,,1.02,13.0,23.7,42.0,,3.0,2024-25
383,André Onana,Man Utd,GKP,450,0,0,5,3,11,1,,0,0,,,3,,0.0,0.0,,6.39,132.0,0.0,0.0,,30.0,2024-25
384,Facundo Pellistri Rebollo,Man Utd,MID,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
385,Marcus Rashford,Man Utd,MID,345,1,0,4,2,0,0,,0,0,,,0,,0.4,0.77,,5.46,62.4,70.9,58.0,,16.0,2024-25
387,Luke Shaw,Man Utd,DEF,0,0,0,0,0,0,0,,0,0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2024-25
